WORD_ID,GAELIC,ENGLISH,OTHER,NON_NATIVE,INFO,AUDIO,LATIN,GAELIC_WORD_GENDER,PLURALS,WORD_CATEGORY
1033,adag,haddock,,,,,Melanogrammus aeglefinus,F,adagan,7
1034,adharc-bhrèin chumanta,common stinkhorn,,,,,Phallus impudicus,F,adharcan-brèin cumanta,
1035,agaraig cuileig,fly agaric,,,,,Amanita muscaria,F,agaraigean cuileig,
1036,agh-fèidh,red deer (female),,,eilid used after first year,agh feidh.mp3,Cervus elaphus,F,aighean-fèidh,9
1037,ailean donn,meadow brown butterfly,,,,,Maniola jurtina,M,aileanan donna,12
1038,ainle,greenfly,cuileag ghlas <em>f</em>,,,"ainle.mp3, cuileag ghlas.mp3",Aphididae (Family) spp.,F,"ainlean, cuileagan glasa",
1039,ainmhidh,animal,beathach <em>m</em>,,,,,M,"ainmhidhean, beathaichean",
1040,àirneag,sloe berry,droigheann dubh <em>m</em>,,Traditionally used to treat fevers.,,Prunus spinosa,F,"àirneagan, droighinn dubha",8
1041,àiteachas,agriculture,,,,,,M,,
1042,aiteann,juniper,"staoin <em>f</em>, iubhar-beinne <em>m</em>",,,,Juniperus communis,M,aitinn,3
1043,algach,algal,,,,,Eukaryota (Domain) spp.,F,,
1044,algaich,algae,"lìrean <em>m</em>, tachair <em>m</em>",,,,Eukaryota (Division) spp.,F,,
1045,amadan-mòintich,dotterel,gurraiceach <em>m</em>,,The name 'amadan-mòintich' means the fool of the moor because it is so easy to hunt and because it hangs its wing in a strange manner to attract people away from its ground-nest,amadan-mointich.mp3,Charadrius morinellus,M,"amadain-mhòintich, gurraicich",4
1046,amanita sneachda,snowbed amanita,,,,,Amanita nivalis,M,amanitannan sneachda,
1047,an t-umhach beag,small copper butterfly,,,,,Lycaena phlaeas,M,umhachan beaga,12
1048,anamoin bàn badanach,white cluster anemone,,,,,Parazoanthus anguicomus,M,anamoinean bàna badanach,7
1049,àrainn,habitat,,,,arainn.mp3,,F,àrainnean,
1051,àrainneachd,environment ,,,,arainneachd.mp3,,F,àrainneachdan,
1052,argas donn tuathach,Northern Brown Argus butterfly,,,,,Aricia artaxerxes,M,argasan donna,12
1053,atharrachadh gnàth-shìde,climate change,atharrachadh-sìde <em>m</em>,,,,,M,,
1054,ath-bheothachadh,recovery ,a' dol am feabhas (recovering),,,ath-beothachadh.mp3,,M,ath-bheothachaidhean,
1056,ath-nuadhachail,renewable,"leantainneach, so-ùrachaidh ",,,,,,,
1058,balgan ceann-phinc,pink ballerina or pink meadow-cap,,,,,Hygrocybe calyptriformis,M,balgain cheann-phinc,
1059,balgan-buachair cupa-cèireach ,waxcap mushroom,,,,,Hygrocybe,M,balgan-buachair cupa-cèireach,6
1060,balg-losgainn Hart,harts truffle,,,,,Elaphomyces granulatus,M,balgan-losgainn Hart,6
1061,balg-losgainn Sealain Nuadh,New Zealand truffle,,,,,Paurocotylis pila,M,balgan-losgainn Sealain Nuadh,6
1062,ball-osaig cas-gheal,white stalk puffball,,,,,Tulostoma niveum,M,buill-osaig chas-gheal,
1063,bàrr claigeannach,bellflower,,,"For a list of all the plant names, search 'plant'.",,Campanula rotundifolia,M,bàrr claigeannaich,
1064,biorach,dogfish,,,,,Scyliorhinus canicula,F,bioraich,7
1065,bliochan,asphodel,,,,,Narthecium ossifragum,M,bliochan,
1066,bliochan Albannach,Scottish asphodel,lus a' chrodain <em>m</em>,,,,Tofieldia pusilla,M,"bliochan Albannach, lusan a' chrodain",
1067,bogha,"reef, submerged rock",,,,,,M,boghachan,
1068,brù-bhreac Lochlannach,Norwegian specklebelly,,,,,Pseudocyphellaria norvegica,F,brùthan-breac Lochlannach,
1069,buidhleis,goby,,,,,,F,buidhleisean,
1070,Caidreachas Croitearachd na h-Alba,Scottish Crofting Federation (SCF),,,Formerly Scottish Crofters' Union (SCU) / Aonadh nan Croitearan,,,,,2
1071,ceann-phollan,tadpole,,,,,,M,ceann-phollain,
1073,cleit,quill,,,,,,F,cleitean,
1074,clitocybe sgàineach,cracking clitocybe,,,,,Clitocybe rivulosa,F,clitocybean sgàineach,
1075,cnag-tràghad,urchin,cònan mara <em>m</em>,,,,,M,"cnagan-tràghad, cònain mhara",
1076,coileach-fraoich,red grouse (male),eun-ruadh <em>m</em>,,,,Lagopus lagopus,M,"coilich-fhraoich, eòin-ruadh",4
1077,còinneach boglaich,bog moss,,,,,Sphagnum,F,còinnich bhoglaich,
1078,còinneach gruaig chlòimhe,woolly hair moss,,,,,Racomitrium lanuginosum,F,còinnich gruaig chlòimhe,
1079,corail bàn-dhearg,violaceous fairy club,,,,,Clavaria zollingeri,M,corailean bàn-dhearg,
1080,corail cupanach,cup coral,gròm cupanach <em>m</em>,,,,,M,"corailean cupanach, gròman cupanach",
1081,corra-chagailte,salamander,,,,,Caudata,F,corran-cagailte,
1082,creachan banrigh,queen scallop,,,,,,F,creachain bhanrigh,
1083,cròch na beinne,mountain saffron,,,,,Solorina crocea,M,cròchan na beinne,
1084,crosgag,starfish,croise na tràghad,,,,,F,crosgagan,7
1085,crosgag bhrisg,brittle star,,,,,,F,crosgagan brisge,
1086,crosgag iteach,northern feather star,lus-iteach thuathach <em>m</em>,,,,Leptometra celtica,F,crosgagan iteach,12
1087,crotal socaid,socket lichen,,,,,"Solorina saccata, S.spongiosa",M,crotail socaid,6
1088,crotal ceann-phrìne,pinhead lichen,,,,,Chaenotheca brunneola,M,crotail cheann-phrìne,6
1089,crotal coille,tree lungwort ,,,,,Lobaria pulmonaria,M,crotail choille ,6
1090,crotal corcra cupanach,scarlet-cup lichen,,,,,Cladonia coccifera,M,crotail chorcra chupanach,6
1091,crotal litreach,script lichen,,,,,Graphis scripta,M,crotail litreach,6
1092,crotal mall-fhàis,slow-growing lichen,,,,,Lecanora rupicola,M,crotail mhall-fhàis,6
1093,crotal oir-bhuidhe brù-bhreac,golden-edged specklebelly,,,,,Pseudocyphellaria crocata,M,crotail oir-bhuidhe brù-bhreac,6
1094,crotal rèin-fhèidh,crotal rèin-fhèidh,,,,,Cladonia portentosa,M,crotail rèin-fhèidh,
1096,crotal sgèithe mogalach,netted shield lichen ,,,,,Parmelia sulcata,M,crotail sgèithe mhogalach,6
1097,crotal stuic,stump lichen,,,,,Cladonia botrytes,M,crotail stuic,6
1098,crùbag,crab,,,,,Crab,F,crùbagan,7
1099,crùbag ghiomaich,squat lobster,,,,,Munida rugosa,F,crùbagan giomaich,
1100,cupa bàis,the death cap,,,,,Amanita phalloides,M,cupannan bàis,
1101,cupa dearg a' mhàileachain,scarlet elf cup,,,,,Sarcoscypha coccinea,M,cupannan dearg a' mhàileachain,
1102,cupa-cèireach dearg,crimson wax cap,,,,,Hygrocybe punicea,M,cupannan-cèireach dearg,
1103,dearc-luachrach Ailpeach,Alpine newt,,,,,Ichthyosaura alpestris,F,dearcan-luachrach Ailpeach,11
1104,dearc-luachrach boiseach,palmate newt,,,,,Triturus helveticus,F,dearcan-luachrach boiseach,11
1105,donnag bhallach,wall butterfly,donnag a' bhalla <em>f</em>,,,,Lasiommata megera,F,"donnagan ballach, donnagan a' bhalla",
1106,each-mara,walrus,,,,,Odobenus rosmarus,F,eich-mhara,
1107,faoileann,common gull,,,,,Larus canus,F,faoileannan,4
1108,feusag nan creag,sea ivory ,,,,,Ramalina siliquosa,F,feusagan nan creag,
1109,fiacail lannach,scaly tooth,,,,,Sarcodon imbricatus,F,fiaclan lannach,
1110,fìor ròin,true seals,,,,,,F,,9
1111,fòman chritheannan,aspen fomes,,,,,Phellinus tremulae,M,,
1112,fungas mealach,honey fungus,,,,,Armillaria ostoyae,M,fungasan mealach,6
1113,giùran,barnacle,,,,,Cirripedia (Infraclass) spp.,M,giùranan,
1114,glothagach,frogspawn,,,,,,M,glothagaich,
1115,gnè,species ,,,Gnè can also be used as the term for gender.,,,F,gnèithean,
1116,gob-leathann,shoveler,,,,,Anas clypeata,M,guib-leathann,
1117,gròmag,blenny,,,,,,F,gròmagan,
1118,gruag na bana-bhuidsich,witches' hair,,,,,Alectoria sarmentosa,F,gruagan na bana-bhuidsich,
1119,leòmhann-mara,sea lion,,,,,Eumetopias jubatus,F,leòmhainn-mhara,
1120,leptonia purpaidh,dark purple leptonia,,,,,Leptonia nigroviolacea,M,leptonia purpaidh,
1121,leumadair cliathaich-bhàn a' Chuain Siar,Atlantic white-sided dolphin,,,,,Lagenorhynchus acutus,M,leumadairean cliathaich-bhàn a' Chuain Siar,9
1122,losgann dubh,toad,muile-mhàg <em>f</em>muile-mhàgach <em>f</em>,,,,Bufo bufo,F,"muileacha-màgach, losgannan dubha, muileacha-màg",11
1123,meanbh-sheileach,dwarf willow,,,,,Salix herbacea,M,meanbh-sheileach,
1124,miotagan calltainn,hazel gloves,,,,,Hypocreopsis rhododendri ,F,,
1125,mucan-mara bailìn,baleen whales,,,,,,F,,9
1126,muc-creige,wrasse,,,,,Labridae,F,mucan-creige,
1127,muc-creige cuthaige,cuckoo wrasse,,,,,Labrus mixtus,F,mucan-creige cuthaige,
1128,muc-mhara chrotach,humpback whale,muc-chrotach,,,,Megaptera novaeangliae,F,mucan-mara crotach,9
1129,muc-mhara fhiaclach,toothed whales,,,,,,F,mucan-mara fiaclach,9
1130,muc-mhara ghobach,beaked whale,,,,,Ziphiidae (Family) spp.,F,mucan-mara gobach,9
1131,muc-mhara Sei,Sei whale,,,,,Balaenoptera borealis,F,mucan-mara Sei,9
1132,muile-mhàgach an druim bhuidhe,natterjack toad,,,,,Bufo calamita,F,muileacha-màgach an druim bhuidhe,11
1133,na solais bhòcain annasach,goblin lights,,,,,Catolechia wahlenbergii,M,na solais bhòcain annasach,
1134,nathair feòir,grass-snake,,,,,Natrix natrix,F,nathraichean feòir,
1135,partan tuathal,hermit crab,,,,,Hermit crab,M,partain tuathail,
1136,peann cleite,pen quill,,,,,pinn chleite,M,,
1137,peann-mara,sea pen,,,,,,M,pinn-mhara,
1139,rionnag na talmhainn,collared earthstar,,,,,Geastrum triplex,F,rionnagan na talmhainn,
1140,ròin Artach,Arctic seals,,,,,,F,,9
1141,ròin bèine,fur seals,,,,,,F,,9
1142,ròin chluasach,eared seals,,,,,,F,,9
1143,ròn calaidh,harbour seal / common seal,ròn cumanta,,,,Phoca vitulina,F,"ròin-chalaidh, ròin chumanta",9
1144,ròn clàrsaich,harp seal,,,,,Phoca groenlandica,F,ròin chlàrsaich,9
1145,ròn curracach,hooded seal,,,,,Cystophora cristata,F,ròin churracach,9
1146,ròn feusagach,bearded seal,,,,,Erignathus barbatus,F,ròin fheusagach,9
1147,ròn-ailbhein a' chinn a deas,southern elephant seal,,,,,Mirounga leonina,F,ròin-ailbhein a' chinn a deas,9
1148,seillean-mòr a' bhlàir-fhraoich,heath bumblebee,,,,,Bombus jonellus,M,seilleanan-mòra a' bhlàir-fhraoich,12
1149,seillean càrdair cumanta,common carder bee,,,,,Bombus pascuorum,M,seilleanan càrdair cumanta,12
1150,seillean càrdair nan lurgann dearg,red-shanked carder bee,,,,,Bombus ruderarius,M,seilleanan càrdair nan lurgann dearg,12
1152,seillean-mòr an earbaill dheirg,red-tailed bumblebee,,,,,Bombus lapidarius,M,seilleanan-mòra an earbaill dheirg,12
1153,seillean-mòr cuthaig bharbut,barbut's cuckoo bumblebee,,,,,Bombus (Psithyrus) barbutellus,M,seilleanan-mòra cuthaig bharbut,12
1154,seillean-mòr na cuthaig achaidh,field cuckoo bumblebee,,,,,Bombus (Psithyrus) campestris,M,seilleanan-mòra na cuthaig achaidh,12
1155,seillean-mòr na cuthaig coille,forest cuckoo bumblebee,,,,,Bombus (Psithyrus) sylvestris,M,seilleanan-mòra na cuthaig coille,12
1156,seillean-mòr na cuthaig shiopsaich,gypsy cuckoo bumblebee,,,,,Bombus (Psithyrus) bohemicus,M,seilleanan-mòra na cuthaig shiopsaich,12
1157,seillean-mòr nan dearcan-fraoich,bilberry bumblebee,,,,,Bombus monticola,M,seilleanan-mòra nan dearcan-fraoich,12
1158,seillean-mòr tràth,early bumblebee,,,,,Bombus pratorum,M,seilleanan-mòra tràtha,12
1159,seoc sleamhainn na learaig,larch slippery jack,,,,,Suillus grevillei,M,seocan sleamhainn na learaig,
1160,sìolag,sandeel,sìol-gainmhich <em>m</em>,,,,,F,"sìolagan,  sìol-gainmhich",7
1161,slige lasrach,flameshell,,,,,Limaria hians,F,sligean lasrach,12
1162,snàgair,reptile,,,,,Reptilia,M,snàgairean,11
1163,sùrdagan breac,chequered skipper butterfly,,,,,Carterocephalus palaemon,F,sùrdagain breaca,12
1165,siamarlan,land agent,àidseant fearainn <em>m</em>,,,,,M,"siamarlain, àidseantan fearainn",
1166,turtar,turtle,,,,turtur.mp3,Chelonioidea (Superfamily) spp.,F,turtaran,11
1167,turtar a' chinn mhòir,loggerhead turtle,,,,,Caretta caretta,F,turtaran cinn-mhòir ,11
1168,turtar druim-leathair,leatherback turtle,,,,,Dermochelys coriacea,M,turtaran druim-leathair,11
1169,turtar Kemp's Ridley,Kemp's Ridley turtle,,,,,Lepidochelys kempii,M,turtaran Kemp's Ridley ,11
1170,tunnag,duck (domestic),,,,,,F,tunnagan,4
1171,lach,duck (wild),,,,,,M,lachan,4
1172,cearc Fhrangach,turkey,,,,,,F,cearcan Frangach,4
1173,sgadan,herring,,,,,,M,sgadain,7
1175,maoim-slèibhe,landslide,,,,,,F,maoimean-slèibhe,5
1176,uamh,cave,,,,,,F,uamhan,5
1177,fosail,fossil,,,,,,M,fosailean,5
1178,geo-iomadachd,geodiversity,,,,,,M,,
1179,creag,rock,,,,,,F,creagan,5
1180,mèinnear,mineral,,,,,,M,mèinnirean,5
1181,deigh,ice,eigh <em>f</em>,,,,,F,"deighean, eighean",5
1182,Linn na Deighe,Ice Age,,,,,,,,
1183,cladach,shore / stony beach,,,,,,M,cladaichean,5
1184,ùir,soil,,,,,,F,,5
1185,uisge-aiteimh,meltwater,,,,,,M,,5
1186,tràigh,sandy beach,,,,,,F,tràighean,5
1187,coille,forest,,,,,,F,coilltean,5
1188,beinn,mountain,,,,,,F,beanntan,5
1189,mòinteach,"moor, heath",,,,,,F,mòintichean,5
1190,mòine,peat,,,,,,F,,5
1191,poll-mònach,peat bog,,,,,,M,puill-mhònach,5
1192,feur,"grass, hay",,,,,,M,,5
1193,talamh-feòir,grassland,,,,,,M,,5
1194,talamh-àitich,"arable land, cultivated land",,,,,,M,,5
1195,preaslach seilich,willow scrub,,,,,,M,,8
1196,preas,"bush, shrub, thicket",,,,,,M,preasan,
1197,preaslach,undergrowth,,,,,,M,,8
1198,loch fìor-uisge,freshwater loch,,,,,,M,,5
1199,talamh fluich ìosal,lowland wetland,,,,,,M,,5
1200,pollag,pond,,,,,,F,pollagan,5
1201,sruth,"stream, current",,,,,,M,sruthan,5
1202,tùs-uisge,headwater,,,,,,M,tùis-uisge,5
1203,Còd Faire Fiadh-bheatha Mara na h-Alba  ,Scottish Marine Wildlife Watching Code,,,,,,M,,
1204,cuileag aibhne,riverfly,,,,,,F,cuileagan aibhne,12
1205,dà-dhuilleach monaidh,lesser twayblade,,,Gaelic meaning is two leaved plant of the moor,,Listera cordata,M,,8
1206,mogairlean ealaidheach,creeping lady's tresses,,,,,Goodyera repens,M,,8
1207,glas-luibh chùbhraidh,one flowered wintergreen,,,,,Moneses uniflora,F,,8
1208,lus linneuis,twinflower,,,,,Linnaea borealis,M,,8
1209,Coimisean na Coilltearachd Alba ,Forestry Commission Scotland ,,,,,,M,,2
1210,Urras nan Coilltean,Woodland Trust,,,,,,M,,2
1211,anemone tiùba,tube anemone,,,Tha a dhà dhe na trì anemonaidhean tiùba ann am Breatainn sònraichte do dh'Alba. Two of the three tube anemones found in Britain are special to Scotland. ,,,M,anemonaidhean tiùba ,12
1212,anemone drìlseanach ,fireworks anemone,cìoch dheàlrach na maighdinn-mhara <em>f</em>,,,,Pachycerianthus multiplicatus,M,"anemonaidhean drìlseanach, cìochan deàlrach na maighdinn-mhara",12
1213,anemone cladhaich,burrowing anemone,,,,,Cerianthus lloydii,M,anemonaidhean cladhaich,12
1214,feusgan gobhlach ,fan mussel,,,,, Atrina pectinata (fragilis),M,feusgain ghobhlach ,12
1215,feusgan nan each,horse mussel,clab-dhubh,,,,Modiolus modiolus,M,"feusgain nan each, claban-dubhaidh ",12
1216,iasg,fish,,,,,,M,èisg,7
1219,muc-mhara,whale,,,The Isle of Muck is Eilean nam Muc 'the isle of the whales',,,F,mucan-mara,9
1223,feusgan,mussel, , , , , ,M, feusgain,12
1224,crios na Cruinne,equator,"crios a' mheadhain (masc), crios-meadhain (masc)",,,,,M,"criosan na Cruinne, criosan a' mheadhain, criosan-meadhain",5
1225,eigh-sruth,glacier,,,,,,M,eigh-shruthan,5
1226,moirèan,moraine,,,,,,M,moirèanan,5
1227,fàsmhorachd,vegetation,fàs-bheatha,,,,,F,,8
1228,broc-lann,badger's sett,,,,,,F,broc-lainn,9
1229,spàrr,roost,spiris (fem),,,,,F,,4
1231,fungas,fungus,,,,,,M,fungasan,6
1232,cuileag iadhach,hoverfly,,,,,,F,cuileagan iadhach,12
1233,cuileag iadhach a' chrithinn,aspen hoverfly,,,,,,F,cuileagan iadhach a' chrithinn,12
1234,geàrr a' mhonaidh,mountain hare,maigheach bhàn (f),,,,,F,"geàrran a' mhonaidh, maighichean bàna",9
1235,giomach Lochlannach,Norway lobster,giomach Nirribheach (m),,,,Nephrops norvegicus,M,"giomaich Lochlannach, giomaich Nirribheach",7
1236,fraoch Frangach,cross-leaved heather,,,,,Enca tetralix,M,,8
1237,clach-aoil,limestone,,,,,,F,,5
1238,mòr-roinn,continent,mòr-thìr (f),,,,,F,"mòr-roinnean, mòr-thìrean",5
1239,Urras Fiadh-bheatha na h-Alba,Scottish Wildlife Trust (SWT),,,,,,,,2
1240,each,horse,,,,,,M,èich,9
1242,mòr-ghil,gorge / ravine,,,,,,F,mòr-ghilean,5
1243,morghan,shingle,,,,,,M,,5
1244,tìodhlac na mara,oysterplant,,,,,,M,,8
1245,laghairt,lizard,,,,,Lacertilia,M,laghairtean,11
1246,meanbh-fhrìde,insect,biastag,,,,,F,"meanbh-fhrìdean, biastagan",12
1247,ceann dearg,redstart,eàrr dhearg (f),,,,,M,,4
1248,lachair,diver,lachadair (m),,,,,F,"lachairean, lachadairean",4
1249,spèirlinn,sparling,,,,,Osperus eperlanus,M,,7
1250,easgann Eòrpach,European eel,,,,,Anguilla anguilla,F,easgannan Eòrpach,7
1251,gabhar,shad,,,,,,F,,7
1252,easgann,eel,,,,,,F,easgannan,7
1253,tàrr Artaigeach,Arctic charr,,,,,Salvelinus alpinus,M,,7
1254,stangar,stickleback,,,,,gasterosteidae,M,stangaran,7
1255,pollag,powan,,,,,,F,,7
1256,ailbean,eelgrass,bilearach,,,,zostera marina,M,,8
1259,carbon,carbon,"gualan, gualain",,,,,M,carbonan,
1260,clamhan-lòin,marsh harrier,,,,,Circus aeruginosus,M,clamhain-lòin,4
1261,Còd Slighean Dùthchail na h-Alba,Scottish Outdoor access Code,,,,,,M,,
1262,snagan-daraich beag,lesser spotted woodpecker,,,,,Dendrocopus minor,M,,4
1264,fleogan ,flatfish,,,,,,M,fleogain ,
1265,mial-uisge,water louse,,,,,,F,mialan-uisge ,
1266,Roinn Dìon Mara,Marine Protected Area (MPA),,,,,,F,Roinnean Dìon Mara,7
1268,craobh-shirist,cherry tree,,,,,,F,,3
1269,maoim-sneachda,avalanche,,,"Whereas English adopted a French word  'avalanche', there is a native Gaelic word for the same phenomenon - maoim-sneachda 'gushing forth of snow' - reflecting the fact that avalanches have always been part of life in the Scottish mountains.",,,F,maoimean-sneachda,5
1270,monadh,"mountain, range, high lying moorland",,,"The common Gaelic word monadh 'mountain, range' originated in Pictish. It has a cognate in the Welsh mynydd.",,,M,monaidhean,5
1271,garbhag,clubmoss,,,Meaning: little rough one. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,garbhagan,8
1272,garbhag an t-slèibhe,fir clubmoss,,,Meaning: the clubmoss of the upland. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Huperzia selago,F,,8
1273,garbhag a' mhadaidh-ruaidh ,stag's-horn clubmoss,,,Meaning: the fox's clubmoss  (sporophylls reminiscent of a fox's tail). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Lycopodium clavatum,F,,8
1274,garbhag shlabhraidheach ,interrupted clubmoss,,,Meaning: chain-like clubmoss (waisted as in linked chain). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Lycopodium annotinum,F,,8
1275,garbhag na coise maighiche ,hare's-foot clubmoss,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Lycopodium lagopus,F,,8
1276,garbhag lèana ,marsh clubmoss,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Lycopodiella inundata,F,,8
1277,garbhag ailpeach ,alpine clubmoss,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Diphasiastrum alpinum,F,,8
1278,garbhag Issler ,Issler's clubmoss,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Diphasiastrum complanatum,F,,8
1279,garbhag bheag ,lesser clubmoss,,,Meaning: small clubmoss,,Selaginella selaginoides,F,,8
1280,luibh cleite,quillwort ,,,Meaning: quill herb (ie quillwort). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,,luibhean cleite,8
1281,luibh cleite bog ,spring quillwort,,,Meaning: the soft quillwort. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Isoetes echinospora,,,8
1282,luibh cleite cruaidh ,quillwort,,,"Meaning: the rigid quillwort, told apart from I. echinospora by rigid leaves. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/",,Isoetes lacustris,,,8
1283,earball eich,horsetail ,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,M,earbaill eich,8
1284,earball eich cumanta ,field horsetail,,,Meaning: common horsetail. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum arvense ,M,,8
1285,earball eich uisge ,water horsetail,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum fluviatile,M,,8
1286,earball eich garbh ,rough horsetail,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum hyemale,M,,8
1287,earball eich lèana ,marsh horsetail,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum palustre,M,,8
1288,earball eich dubharach,shady horsetail,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum pratense,M,,8
1289,earball eich coille ,wood horsetail,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum sylvaticum,M,,8
1290,earball eich mòr,great horsetail,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum telmateia,M,,8
1291,earball eich caol,variegated horsetail,,,Meaning: slender horsetail. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Equisetum variegatum,M,,8
1292,teanga nathrach bheag,small adder's-tongue,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Ophioglossum azoricum,F,,8
1293,teanga nathrach chumanta ,adder's-tongue,,,Meaning: common adder's tongue. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Ophioglossum vulgatum,F,,8
1294,raineach rìoghail,royal fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Osmunda regalis,F,,8
1295,lus nam mìos,moonwort,,,Meaning: the plant of the months. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Botrychium lunaria,M,,8
1296,raineach pheirsill,parsley fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Cryptogramma crispa,F,,8
1297,failtean fionn,maidenhair fern,,,Meaning: fair head-band. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Adiantum capillus-veneris,M,,8
1298,feur a' phiobair,pillwort,,,Meaning: the pepper grass (grass-like with peppery taste). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Pilularia globulifera,M,,8
1299,raineach lèana,marsh fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Thelypteris palustris,F,,8
1300,raineach mhòr,bracken,,,Meaning: great fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Pteridium aquilinum,F,,8
1301,raineach fhaidhbhile,beech fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Phegopteris connectilis,F,,8
1302,raineach an fhàile,lemon-scented fern,,,Meaning: odorous fern (smells of lemon when bruised). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Oreopteris limbosperma,F,,8
1303,raineach uisge ,water fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Azolla filiculoides,F,,8
1304,raineach ruadh,rustyback,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Ceterach officinarum,F,,8
1305,raineach chòinnich,filmy-fern ,,,Meaning: mossy fern. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,rainich chòinnich,8
1306,raineach chòinnich Tunbridge ,Tunbridge filmy-fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Hymenophyllum tunbrigense,F,,8
1307,raineach chòinnich MhicUilleim ,Wilson's filmy-Fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Hymenophyllum wilsonii,F,,8
1308,raineach Chill Airne,Killarney fern,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Trichomanes speciosum,F,,8
1309,clach-raineach,polypody ,,,Meaning: stone fern (habitat). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,,F,clach-rainich,8
1310,clach-raineach leathann,southern polypody,,,Meaning: broad polypody (frond broader than P. vulgare). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Polypodium cambricum,F,,8
1311,clach-raineach mheadhanach,intermediate polypody,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Polypodium interjectum,F,,8
1312,clach-raineach chaol,(common) polypody ,,,Meaning: narrow polypody (frond narrower than P. cambricum). More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Polypodium vulgare,F,,8
1313,sealg-raineach ,spleenwort ,,,,,,F,sealg-rainich,8
1314,sealg-raineach uaine ,black spleenwort,,,Meaning: green spleenwort. More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium adiantum-nigrum,F,,8
1315,sealg-raineach ruadh ,rustyback,,,More info on our Ferns and their Allies project - gaelic.snh.gov.uk/foillseachaidhean/goireasan/,,Asplenium ceterach,F,,8
