 "g" , "hw" , "pos" , "sub" , "f" ,
 "http://faclair.ac.uk/sources/Seotal" , "seachran" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seachranan" ,
 "http://faclair.ac.uk/sources/Seotal" , "seact" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seactaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sealgair-tionail" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sealgairean-tionail" ,
 "http://faclair.ac.uk/sources/Seotal" , "sealladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seallaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sealladh-àirde" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seallaidhean-àirde" ,
 "http://faclair.ac.uk/sources/Seotal" , "seanadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seanadairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seanair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seanairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seangan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seangain" ,
 "http://faclair.ac.uk/sources/Seotal" , "seangan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seanganan" ,
 "http://faclair.ac.uk/sources/Seotal" , "seanmhair" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seanmhairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seansar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seansaran" ,
 "http://faclair.ac.uk/sources/Seotal" , "searamaig" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "searamaigean" ,
 "http://faclair.ac.uk/sources/Seotal" , "searbhachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "searbhachdan" ,
 "http://faclair.ac.uk/sources/Seotal" , "searbhag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "searbhagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "searmon" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "searmoin" ,
 "http://faclair.ac.uk/sources/Seotal" , "searmon" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "searmonan" ,
 "http://faclair.ac.uk/sources/Seotal" , "searmonaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "searmonaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seat-sgueathar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seat-sgueathraichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seata" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seataichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seatadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seataidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seatadh rianachd" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seataidhean rianachd" ,
 "http://faclair.ac.uk/sources/Seotal" , "seirbheis" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seirbheisean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seisean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seiseanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "semibrìbh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "semibrìbhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "semicuèbhear" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "semicuèbhearan" ,
 "http://faclair.ac.uk/sources/Seotal" , "semitòn" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "semitònan" ,
 "http://faclair.ac.uk/sources/Seotal" , "seusan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seusanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "seòladh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seòlaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seòladh puist" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seòlaidhean puist" ,
 "http://faclair.ac.uk/sources/Seotal" , "seòladh-tillidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seòlaidhean-tillidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "seòrsa" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seòrsachan" ,
 "http://faclair.ac.uk/sources/Seotal" , "seòrsa" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seòrsaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "seòrsaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "seòrsaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgadan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgadain" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgairp" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgairpean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgairt" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgairtean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgamhan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgamhain" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgamhan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgamhanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sganair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sganairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgaoileadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgaoilidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgaoilteachan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgaoilteachain" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgaradh-pòsaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgaraidhean-pòsaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgeidse" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgeidsichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgeith-rionnaig" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgeith-rionnagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgeulaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgeulaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgian" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgeinean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgil" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgilean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgillinn" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgillinnean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sglàib" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sglàibean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sglàibeadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sglàibeadairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgoil" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgoiltean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgrion" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgrionaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgrion no taisbeanadh (a rèir suidheachadh)" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgrionaichean no taisbeanaidhean (a rèir suidheachadh)" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgriubha" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgriubhaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgriubhaire" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgriubhairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgrìn" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgrìnichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgrìobhadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgrìobhadairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgrìobhadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgrìobhaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgrìobhaiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgrìobhaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgrìobhainn" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgrìobhainnean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgudalair-d" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgudalairean-d" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgunc" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sguncan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgèile" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgèilean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgèile" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgèilichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgòr" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgòraichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgòr" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgòran" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgòr-orcastra" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgòran-orcastra" ,
 "http://faclair.ac.uk/sources/Seotal" , "sgòth" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sgòthan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sia-cheàrnach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sia-cheàrnachan" ,
 "http://faclair.ac.uk/sources/Seotal" , "siamang" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "siamangan" ,
 "http://faclair.ac.uk/sources/Seotal" , "siathamh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "siathamhan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sige" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sigean" ,
 "http://faclair.ac.uk/sources/Seotal" , "silteachan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "silteachain" ,
 "http://faclair.ac.uk/sources/Seotal" , "sinc" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sinceachan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sinc" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sinceachan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sinc" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sincean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sinc" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sincean" ,
 "http://faclair.ac.uk/sources/Seotal" , "siocamor" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "siocamoran" ,
 "http://faclair.ac.uk/sources/Seotal" , "siolandair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "siolandairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "siomfonaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "siomfonaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sionnach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sionnaich" ,
 "http://faclair.ac.uk/sources/Seotal" , "siostam" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "siostaman" ,
 "http://faclair.ac.uk/sources/Seotal" , "siota" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "siotaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "slaighd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slaighdean" ,
 "http://faclair.ac.uk/sources/Seotal" , "slaodaire" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slaodairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "slat" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slatan" ,
 "http://faclair.ac.uk/sources/Seotal" , "slat-tomhais" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slatan-tomhais" ,
 "http://faclair.ac.uk/sources/Seotal" , "slat-tomhais " , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slatan-tomhais" ,
 "http://faclair.ac.uk/sources/Seotal" , "slighe" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slighean" ,
 "http://faclair.ac.uk/sources/Seotal" , "slighe-trafaig" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slighean-trafaig" ,
 "http://faclair.ac.uk/sources/Seotal" , "sloinneadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sloinnidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "slugan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sluganan" ,
 "http://faclair.ac.uk/sources/Seotal" , "slur" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sluran" ,
 "http://faclair.ac.uk/sources/Seotal" , "slàn-dhùnadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "slàn-dhùnaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "smeur" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "smeuran" ,
 "http://faclair.ac.uk/sources/Seotal" , "smeòrach" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "smeòraichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "snaigheadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "snaighidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "snàithlean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "snàithleanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "snìomhan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "snìomhain" ,
 "http://faclair.ac.uk/sources/Seotal" , "socaid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "socaidean" ,
 "http://faclair.ac.uk/sources/Seotal" , "sochair" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sochairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "soidhne" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "soidhnichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "soidhne" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "soidhnichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "soidhne @" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "soidhneachan @" ,
 "http://faclair.ac.uk/sources/Seotal" , "soillseachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "soillseachaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "soisgeul" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "soisgeulan" ,
 "http://faclair.ac.uk/sources/Seotal" , "solas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "solais" ,
 "http://faclair.ac.uk/sources/Seotal" , "speactram" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "speactraman" ,
 "http://faclair.ac.uk/sources/Seotal" , "spong" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "spongan" ,
 "http://faclair.ac.uk/sources/Seotal" , "spot" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "spotan" ,
 "http://faclair.ac.uk/sources/Seotal" , "spàin" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "spàineachan" ,
 "http://faclair.ac.uk/sources/Seotal" , "spàin" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "spàinean" ,
 "http://faclair.ac.uk/sources/Seotal" , "spàin" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "spàintean" ,
 "http://faclair.ac.uk/sources/Seotal" , "spèileabord" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "spèileabuird" ,
 "http://faclair.ac.uk/sources/Seotal" , "spòrs" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "spòrsan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sreath" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sreathan" ,
 "http://faclair.ac.uk/sources/Seotal" , "sruth cuartachaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "sruthan cuartachaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "stad-chloc" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stad-chlocaichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "stad-uaireadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stad-uaireadairean" ,
 "http://faclair.ac.uk/sources/Seotal" , "staid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "staidean" ,
 "http://faclair.ac.uk/sources/Seotal" , "staitistig" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "staitistigs" ,
 "http://faclair.ac.uk/sources/Seotal" , "stalc" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stalcan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stamag" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stamagan" ,
 "http://faclair.ac.uk/sources/Seotal" , "steach-chur" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "steach-churan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stiogma" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stiogmathan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stiùir" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stiùiridhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "stiùiriche " , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stiùirichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "stiùiriche-ciùil" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stiùirichean-ciùil" ,
 "http://faclair.ac.uk/sources/Seotal" , "stocadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stocaidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "stoidhle" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stoidhlean" ,
 "http://faclair.ac.uk/sources/Seotal" , "stoidhle" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stoidhlichean" ,
 "http://faclair.ac.uk/sources/Seotal" , "structar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "structaran" ,
 "http://faclair.ac.uk/sources/Seotal" , "stràc" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stràcan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stràc" , "http://faclair.ac.uk/meta/noun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stràcan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stràic" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stràicean" ,
 "http://faclair.ac.uk/sources/Seotal" , "strìoch" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "strìochan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stuth" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stuthan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stuth sruthach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "stuthan sruthach" ,
 "http://faclair.ac.uk/sources/Seotal" , "stuth-gealachaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stuthan-gealachaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "stuth-giorsaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stuthan-giorsaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "stuth-sgaoilidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stuthan-sgaoilidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "stuth-spreadhaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stuthan-spreadhaidh" ,
 "http://faclair.ac.uk/sources/Seotal" , "stuth-sùighteach" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stuthan-sùighteach" ,
 "http://faclair.ac.uk/sources/Seotal" , "stèidh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stèidhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "stèimean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stèimeanan" ,
 "http://faclair.ac.uk/sources/Seotal" , "stòiridh" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stòiridhean" ,
 "http://faclair.ac.uk/sources/Seotal" , "stòr-dàta" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stòran-dàta" ,
 "http://faclair.ac.uk/sources/Seotal" , "stòras" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stòrais" ,
 "http://faclair.ac.uk/sources/Seotal" , "stòras" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "stòrasan" ,
 "http://faclair.ac.uk/sources/Seotal" , "suaicheantas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "suaicheantais" ,
 "http://faclair.ac.uk/sources/Seotal" , "suap" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "suapan" ,
 "http://faclair.ac.uk/sources/Seotal" , "suidheachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "suidheachaidhean" ,
